hypothesis_id,plan_sha256,opportunity_id,split,decision_time_utc,access_rows_released,access_cumulative_visible_rows,access_max_visible_time_utc,access_causal_pass,prior_finalized_rows_immutable,valid_daily_closes_before,m252_direction,m252_label,m252_reason,m252_oldest_source_date,m252_latest_source_date,m6_direction,m6_label,m6_reason,m6_first_source_time_utc,m6_last_source_time_utc,atr20,atr20_reason,atr20_source_time_utc,base_eligible,base_exclusion_reason,alignment,control_m252_eligible,control_m6_eligible,challenger_stack_eligible,negative_disagree_eligible,challenger_rejection_reason,opportunity_snapshot_sha256
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-06-26,DESIGN,2017-06-26T12:00:00,15,15435,2017-06-26T11:00:00,True,True,641,1,LONG,,2016-07-06,2017-06-23,-1.0,SHORT,,2017-06-26T06:00:00,2017-06-26T11:00:00,0.0008409999999999696,,2017-06-26T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,81F7E24B498F974C8AD599D0213784D2118F29835497D9856FD0DD2A4EFA4555
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-06-27,DESIGN,2017-06-27T12:00:00,24,15459,2017-06-27T11:00:00,True,True,642,1,LONG,,2016-07-07,2017-06-26,1.0,LONG,,2017-06-27T06:00:00,2017-06-27T11:00:00,0.0012490000000000222,,2017-06-27T11:00:00,True,,True,True,True,True,False,,4F9C364BC2D1E0FD7D4C70FBEE2518109AA2943D2CAEDD65A041202AFDA00E9A
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-06-28,DESIGN,2017-06-28T12:00:00,24,15483,2017-06-28T11:00:00,True,True,643,1,LONG,,2016-07-08,2017-06-27,1.0,LONG,,2017-06-28T06:00:00,2017-06-28T11:00:00,0.0016205000000000026,,2017-06-28T11:00:00,True,,True,True,True,True,False,,E17EFB975B528D79FF52A87971986CC90BC754127001DDEA71B9DC79ADAA21AD
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-06-29,DESIGN,2017-06-29T12:00:00,24,15507,2017-06-29T11:00:00,True,True,644,1,LONG,,2016-07-11,2017-06-28,-1.0,SHORT,,2017-06-29T06:00:00,2017-06-29T11:00:00,0.001385499999999995,,2017-06-29T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,0FA0F8FF22486951A1BD3A07C5D8CC81E84DFB9152E2EC5EED17450C60C27538
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-06-30,DESIGN,2017-06-30T12:00:00,24,15531,2017-06-30T11:00:00,True,True,645,1,LONG,,2016-07-12,2017-06-29,-1.0,SHORT,,2017-06-30T06:00:00,2017-06-30T11:00:00,0.0012905000000000056,,2017-06-30T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,E34B800DECB0BC315F0BADC6F869F139EA6DC9B515351B351046457F61405754
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-01,DESIGN,2017-07-01T12:00:00,9,15540,2017-06-30T20:00:00,True,True,646,1,LONG,,2016-07-13,2017-06-30,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,DDC57721A40A06CA1CF8763EAEB0C3DBE344BBEF17A66CD301C7E85B32137C86
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-02,DESIGN,2017-07-02T12:00:00,0,15540,2017-06-30T20:00:00,True,True,646,1,LONG,,2016-07-13,2017-06-30,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,0F4B8C170C61A7C6CB1B36FEEF2A3435BF4A9B8C6FAFD7EACB858EDC73F9F3F9
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-03,DESIGN,2017-07-03T12:00:00,15,15555,2017-07-03T11:00:00,True,True,646,1,LONG,,2016-07-13,2017-06-30,-1.0,SHORT,,2017-07-03T06:00:00,2017-07-03T11:00:00,0.0010274999999999924,,2017-07-03T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,C7A00D129AC45D7CA0387AEF95474A9B9049EC3EC764B9EFB301BD1D44D6DF81
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-04,DESIGN,2017-07-04T12:00:00,24,15579,2017-07-04T11:00:00,True,True,647,1,LONG,,2016-07-14,2017-07-03,1.0,LONG,,2017-07-04T06:00:00,2017-07-04T11:00:00,0.0011370000000000212,,2017-07-04T11:00:00,True,,True,True,True,True,False,,4CB05D6C5F52ECBFBA7B6C4FA099057B648EF65DA99DA8CA1AC5992CC1C63E91
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-05,DESIGN,2017-07-05T12:00:00,24,15603,2017-07-05T11:00:00,True,True,648,1,LONG,,2016-07-15,2017-07-04,-1.0,SHORT,,2017-07-05T06:00:00,2017-07-05T11:00:00,0.0010909999999999865,,2017-07-05T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,EB144830A2B1A014DB2D82095CE3B6924D8F6127C2D38FEFFBD6E466AA13D404
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-06,DESIGN,2017-07-06T12:00:00,24,15627,2017-07-06T11:00:00,True,True,649,1,LONG,,2016-07-18,2017-07-05,1.0,LONG,,2017-07-06T06:00:00,2017-07-06T11:00:00,0.0013329999999999952,,2017-07-06T11:00:00,True,,True,True,True,True,False,,B5E7F1E80F24EB0B607102104C686822C2FA10B57DBB197F521D8B18B178E618
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-07,DESIGN,2017-07-07T12:00:00,24,15651,2017-07-07T11:00:00,True,True,650,1,LONG,,2016-07-19,2017-07-06,1.0,LONG,,2017-07-07T06:00:00,2017-07-07T11:00:00,0.000914500000000007,,2017-07-07T11:00:00,True,,True,True,True,True,False,,F81DF158C412AAEA30E7243D8540A98E11E899DB9E7BBBF8F34038F942D85DCC
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-08,DESIGN,2017-07-08T12:00:00,9,15660,2017-07-07T20:00:00,True,True,651,1,LONG,,2016-07-20,2017-07-07,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,E3C4B0AD58D95BB3E1584EA38CA03EFEAD26DEE4D7B34EF96E2C8DB430D0C867
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-09,DESIGN,2017-07-09T12:00:00,0,15660,2017-07-07T20:00:00,True,True,651,1,LONG,,2016-07-20,2017-07-07,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,125AD5DBD50D11D229D6CFAC122D9479B3919F5C8AD49C95B3A09ED464E98F96
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-10,DESIGN,2017-07-10T12:00:00,15,15675,2017-07-10T11:00:00,True,True,651,1,LONG,,2016-07-20,2017-07-07,-1.0,SHORT,,2017-07-10T06:00:00,2017-07-10T11:00:00,0.0009515000000000273,,2017-07-10T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,CA2EF3A0E5194E46FA7C64EAA2C832BCCA12A749B2184D1E78D1B91A48770422
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-11,DESIGN,2017-07-11T12:00:00,24,15699,2017-07-11T11:00:00,True,True,652,1,LONG,,2016-07-21,2017-07-10,1.0,LONG,,2017-07-11T06:00:00,2017-07-11T11:00:00,0.000627499999999992,,2017-07-11T11:00:00,True,,True,True,True,True,False,,81912222945C9D2DEC1551402DE8A2928F4A2228E481C292DA6C1C5D7C147E2F
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-12,DESIGN,2017-07-12T12:00:00,24,15723,2017-07-12T11:00:00,True,True,653,1,LONG,,2016-07-22,2017-07-11,-1.0,SHORT,,2017-07-12T06:00:00,2017-07-12T11:00:00,0.0014040000000000163,,2017-07-12T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,278614FB1A0B4752D57670842F00CB89F9AD4F09C285185BA2A437F65C105533
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-13,DESIGN,2017-07-13T12:00:00,24,15747,2017-07-13T11:00:00,True,True,654,1,LONG,,2016-07-25,2017-07-12,-1.0,SHORT,,2017-07-13T06:00:00,2017-07-13T11:00:00,0.0014884999999999482,,2017-07-13T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,F9ACEB33DFFCB9A09BE484FF15ED95EEF9671524D3A8976A22DCEF095BAF4960
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-14,DESIGN,2017-07-14T12:00:00,24,15771,2017-07-14T11:00:00,True,True,655,1,LONG,,2016-07-26,2017-07-13,1.0,LONG,,2017-07-14T06:00:00,2017-07-14T11:00:00,0.0009565000000000378,,2017-07-14T11:00:00,True,,True,True,True,True,False,,A0A554D3AB7FC694384418B0A6A45B281497B3857E9C48DE18D6675A4000D76B
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-15,DESIGN,2017-07-15T12:00:00,9,15780,2017-07-14T20:00:00,True,True,656,1,LONG,,2016-07-27,2017-07-14,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,2F2A7DC162BB8111ACAACBF8E662246590DDDD326329D05F27FC456091F80525
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-16,DESIGN,2017-07-16T12:00:00,0,15780,2017-07-14T20:00:00,True,True,656,1,LONG,,2016-07-27,2017-07-14,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,19D4EC2448CEDC83631DC08DF1D0562437F77442DDAF923EF1F62C9361983063
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-17,DESIGN,2017-07-17T12:00:00,15,15795,2017-07-17T11:00:00,True,True,656,1,LONG,,2016-07-27,2017-07-14,1.0,LONG,,2017-07-17T06:00:00,2017-07-17T11:00:00,0.0009705000000000297,,2017-07-17T11:00:00,True,,True,True,True,True,False,,61E437345942E0BE765BD60B9A556614F2CAB2CCED719D54279D94AC439D8C0D
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-18,DESIGN,2017-07-18T12:00:00,24,15819,2017-07-18T11:00:00,True,True,657,1,LONG,,2016-07-28,2017-07-17,1.0,LONG,,2017-07-18T06:00:00,2017-07-18T11:00:00,0.0014044999999999863,,2017-07-18T11:00:00,True,,True,True,True,True,False,,B837E340199751517622242DADC989A1F6279DCEAEAB534F8B65AE1B9619147C
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-19,DESIGN,2017-07-19T12:00:00,24,15843,2017-07-19T11:00:00,True,True,658,1,LONG,,2016-07-29,2017-07-18,-1.0,SHORT,,2017-07-19T06:00:00,2017-07-19T11:00:00,0.0009655000000000191,,2017-07-19T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,BB68E95FF6B42B992A2BDBC07A5A838D3CEE778C74F5967FA50BF5EFABFFD6ED
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-20,DESIGN,2017-07-20T12:00:00,24,15867,2017-07-20T11:00:00,True,True,659,1,LONG,,2016-08-01,2017-07-19,-1.0,SHORT,,2017-07-20T06:00:00,2017-07-20T11:00:00,0.0011289999999999467,,2017-07-20T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,F97402E8377E140F134182F863BE6CE27373C3E11C8299A1C0278FA0AB00BB55
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-21,DESIGN,2017-07-21T12:00:00,24,15891,2017-07-21T11:00:00,True,True,660,1,LONG,,2016-08-02,2017-07-20,1.0,LONG,,2017-07-21T06:00:00,2017-07-21T11:00:00,0.0013769999999999726,,2017-07-21T11:00:00,True,,True,True,True,True,False,,5D844426CB8F65132790807D495C271BC7DEC8B52963E2E84B7BC6188172E0DE
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-22,DESIGN,2017-07-22T12:00:00,9,15900,2017-07-21T20:00:00,True,True,661,1,LONG,,2016-08-03,2017-07-21,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,112AF1ED5469B87C7F721BE9C2AAAFD4AAE11F21E47EB8DB1436C86D560DCD0F
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-23,DESIGN,2017-07-23T12:00:00,0,15900,2017-07-21T20:00:00,True,True,661,1,LONG,,2016-08-03,2017-07-21,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,8AE2D33019E5AD923C65DD066FC74D134A29007993D00AF3995DA1DBBBAB600F
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-24,DESIGN,2017-07-24T12:00:00,15,15915,2017-07-24T11:00:00,True,True,661,1,LONG,,2016-08-03,2017-07-21,-1.0,SHORT,,2017-07-24T06:00:00,2017-07-24T11:00:00,0.0013084999999999792,,2017-07-24T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,4539D22671A6F485C7AA7FB29FD63C661CF9061B2178C96E22C4DD0BA56CAF61
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-25,DESIGN,2017-07-25T12:00:00,24,15939,2017-07-25T11:00:00,True,True,662,1,LONG,,2016-08-04,2017-07-24,1.0,LONG,,2017-07-25T06:00:00,2017-07-25T11:00:00,0.0010350000000000192,,2017-07-25T11:00:00,True,,True,True,True,True,False,,69824C9A4A0402F3F16BEEBB017D2BA625E7E5EC7C09B73FCF0F2615F6333650
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-26,DESIGN,2017-07-26T12:00:00,24,15963,2017-07-26T11:00:00,True,True,663,1,LONG,,2016-08-05,2017-07-25,1.0,LONG,,2017-07-26T06:00:00,2017-07-26T11:00:00,0.0011219999999999898,,2017-07-26T11:00:00,True,,True,True,True,True,False,,C01FBB5AE50E3C5D32F7ED1084DD8E2290713F67CE36A6BF69E39361591C25AD
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-27,DESIGN,2017-07-27T12:00:00,24,15987,2017-07-27T11:00:00,True,True,664,1,LONG,,2016-08-08,2017-07-26,-1.0,SHORT,,2017-07-27T06:00:00,2017-07-27T11:00:00,0.0021890000000000078,,2017-07-27T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,0393FE758472675D99442E09CA33EBE47517D7F12613B5175205CCE4C6E4B267
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-28,DESIGN,2017-07-28T12:00:00,24,16011,2017-07-28T11:00:00,True,True,665,1,LONG,,2016-08-09,2017-07-27,1.0,LONG,,2017-07-28T06:00:00,2017-07-28T11:00:00,0.0014184999999999892,,2017-07-28T11:00:00,True,,True,True,True,True,False,,69C77BF1A77896556F26BB8934CA591E082D0BD0F3FE8D83B49B091D768BB102
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-29,DESIGN,2017-07-29T12:00:00,9,16020,2017-07-28T20:00:00,True,True,666,1,LONG,,2016-08-10,2017-07-28,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,A31410F0878CEE680C60BBF117E02681ADD6E0C97CEAA3F736F0D46CA3BD2954
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-30,DESIGN,2017-07-30T12:00:00,0,16020,2017-07-28T20:00:00,True,True,666,1,LONG,,2016-08-10,2017-07-28,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,4629A58AA01393E6D4CA8B4172CC2579A2AD548AFA881BCC6EE24DE7E718E4E9
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-07-31,DESIGN,2017-07-31T12:00:00,15,16035,2017-07-31T11:00:00,True,True,666,1,LONG,,2016-08-10,2017-07-28,-1.0,SHORT,,2017-07-31T06:00:00,2017-07-31T11:00:00,0.0012319999999999775,,2017-07-31T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,8F62D875A6A5AF54EF86A6863F9E9979775A2D543C7EA16A11F4D7CD9BCD0140
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-01,DESIGN,2017-08-01T12:00:00,24,16059,2017-08-01T11:00:00,True,True,667,1,LONG,,2016-08-11,2017-07-31,-1.0,SHORT,,2017-08-01T06:00:00,2017-08-01T11:00:00,0.0013660000000000117,,2017-08-01T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,04CBBC436ED286EFD421108957265B91F4C0F2381F2F421BD42C85404D5728A5
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-02,DESIGN,2017-08-02T12:00:00,24,16083,2017-08-02T11:00:00,True,True,668,1,LONG,,2016-08-12,2017-08-01,1.0,LONG,,2017-08-02T06:00:00,2017-08-02T11:00:00,0.0015640000000000432,,2017-08-02T11:00:00,True,,True,True,True,True,False,,F3B8C45F65AA31789FB9331969383B8AE468E0DCD93AC29350EA6922B04018DE
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-03,DESIGN,2017-08-03T12:00:00,24,16107,2017-08-03T11:00:00,True,True,669,1,LONG,,2016-08-15,2017-08-02,1.0,LONG,,2017-08-03T06:00:00,2017-08-03T11:00:00,0.001395999999999964,,2017-08-03T11:00:00,True,,True,True,True,True,False,,B5A18E0E0296A615133FC909F7813351FB843101234D94BE9FC70EBD29FBBB18
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-04,DESIGN,2017-08-04T12:00:00,24,16131,2017-08-04T11:00:00,True,True,670,1,LONG,,2016-08-16,2017-08-03,-1.0,SHORT,,2017-08-04T06:00:00,2017-08-04T11:00:00,0.0011139999999999818,,2017-08-04T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,2BFDBEF17A4CCD18852791B892B429206ED2D60EF8F97F5471B9E1FC68853FDA
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-05,DESIGN,2017-08-05T12:00:00,9,16140,2017-08-04T20:00:00,True,True,671,1,LONG,,2016-08-17,2017-08-04,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,5D1DF4D044A616204683E806E02E749ACE9688894B0FD0B4C182E4E449A54B0A
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-06,DESIGN,2017-08-06T12:00:00,0,16140,2017-08-04T20:00:00,True,True,671,1,LONG,,2016-08-17,2017-08-04,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,F1963A4BCADDB6E0F9B98E553509604550228E6942CADC12D1AA43D31F0609A8
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-07,DESIGN,2017-08-07T12:00:00,15,16155,2017-08-07T11:00:00,True,True,671,1,LONG,,2016-08-17,2017-08-04,1.0,LONG,,2017-08-07T06:00:00,2017-08-07T11:00:00,0.0014685000000000058,,2017-08-07T11:00:00,True,,True,True,True,True,False,,27B7957A18BD654D17E7D72809F4B195D514B60372CA90C86183B2712A7BD02C
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-08,DESIGN,2017-08-08T12:00:00,24,16179,2017-08-08T11:00:00,True,True,672,1,LONG,,2016-08-18,2017-08-07,1.0,LONG,,2017-08-08T06:00:00,2017-08-08T11:00:00,0.0009879999999999778,,2017-08-08T11:00:00,True,,True,True,True,True,False,,4938F43F3F3E8BD3B88AECA7471A10942BF75A2D6C926A21ED76D4EE49D55290
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-09,DESIGN,2017-08-09T12:00:00,24,16203,2017-08-09T11:00:00,True,True,673,1,LONG,,2016-08-19,2017-08-08,-1.0,SHORT,,2017-08-09T06:00:00,2017-08-09T11:00:00,0.0016554999999999764,,2017-08-09T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,01C7BF0A0E1925A4BCBAACB151E2357E16ADA333D79852D81B6FE71C5B4995A3
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-10,DESIGN,2017-08-10T12:00:00,24,16227,2017-08-10T11:00:00,True,True,674,1,LONG,,2016-08-22,2017-08-09,-1.0,SHORT,,2017-08-10T06:00:00,2017-08-10T11:00:00,0.001265000000000005,,2017-08-10T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,179D64C2FE2795D27867FACF3BF19A1FAF3B45092191C4171DDAA0B69D0B0556
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-11,DESIGN,2017-08-11T12:00:00,24,16251,2017-08-11T11:00:00,True,True,675,1,LONG,,2016-08-23,2017-08-10,-1.0,SHORT,,2017-08-11T06:00:00,2017-08-11T11:00:00,0.0011485000000000301,,2017-08-11T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,D9B1B6E2D67D0063CB6EE788B39A91B96432938A631F4FC27ABC9AE4E2B4C912
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-12,DESIGN,2017-08-12T12:00:00,9,16260,2017-08-11T20:00:00,True,True,676,1,LONG,,2016-08-24,2017-08-11,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,5B42748082F39D9204947358C8831D5830F8CCF4CA82A98C05D734267B19C70E
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-13,DESIGN,2017-08-13T12:00:00,0,16260,2017-08-11T20:00:00,True,True,676,1,LONG,,2016-08-24,2017-08-11,,,MISSING_SIX_HOUR_BAR,,,,MISSING_ATR20_SOURCE_BAR,,False,MISSING_SIX_HOUR_BAR,,False,False,False,False,MISSING_SIX_HOUR_BAR,FFEED3305D8A81F57934DBBD017E01524E8EA9239383DC68F8A9990C0FF612FE
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-14,DESIGN,2017-08-14T12:00:00,15,16275,2017-08-14T11:00:00,True,True,676,1,LONG,,2016-08-24,2017-08-11,-1.0,SHORT,,2017-08-14T06:00:00,2017-08-14T11:00:00,0.0013829999999999676,,2017-08-14T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,6A3EEBB3E506A44C9C0E7A53C39840AD2E4CFC2BE102572C30E664B149B5E5C0
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-15,DESIGN,2017-08-15T12:00:00,24,16299,2017-08-15T11:00:00,True,True,677,1,LONG,,2016-08-25,2017-08-14,-1.0,SHORT,,2017-08-15T06:00:00,2017-08-15T11:00:00,0.0014445000000000042,,2017-08-15T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,C9D0CF8F0BEEC3773730753970BF74867F8F8235F68C6BEB226D7DD885C0B35C
HYP-TRENDSTACK-EURUSD-H1-001,891291042FB326EF67411A0763015B4E3E68654F59E4B323C2217F1E8015B6F0,2017-08-16,DESIGN,2017-08-16T12:00:00,24,16323,2017-08-16T11:00:00,True,True,678,1,LONG,,2016-08-26,2017-08-15,-1.0,SHORT,,2017-08-16T06:00:00,2017-08-16T11:00:00,0.0013609999999999566,,2017-08-16T11:00:00,True,,False,True,True,False,True,M252_M6_DISAGREE,982ABCD524B335971210FBEA8EDE6F0151F754542502306831E73A566FAF5928
